,pred,pred_score,y
TCGA-D7-6526-01,1.0,0.6836477518081665,1
TCGA-VQ-A8PT-01,1.0,0.4474533796310425,1
TCGA-BR-A4QL-01,1.0,0.4565806984901428,1
TCGA-BR-8382-01,1.0,0.4199584722518921,1
TCGA-BR-6457-01,1.0,0.5041390657424927,0
TCGA-BR-7723-01,0.0,0.4034619927406311,1
TCGA-CG-5733-01,1.0,0.5078929662704468,1
TCGA-CD-A486-01,0.0,0.07960927486419678,0
TCGA-IN-A6RJ-01,1.0,0.47408968210220337,0
TCGA-VQ-AA6D-01,1.0,0.4686851501464844,1
TCGA-VQ-A8DT-01,0.0,0.3963192403316498,1
TCGA-BR-6852-01,0.0,0.36017870903015137,0
TCGA-CG-5718-01,1.0,0.45484626293182373,0
TCGA-HU-8244-01,1.0,0.4850970506668091,0
TCGA-HU-A4H6-01,1.0,0.6349589824676514,1
TCGA-IN-A6RI-01,0.0,0.17963294684886932,0
TCGA-IN-8462-01,1.0,0.5527055263519287,0
TCGA-CG-4306-01,1.0,0.562370240688324,1
TCGA-BR-8077-01,0.0,0.35249561071395874,1
TCGA-D7-A6EZ-01,1.0,0.6192244291305542,1
TCGA-BR-A4IY-01,1.0,0.6858696341514587,0
TCGA-VQ-A91Q-01,1.0,0.590336799621582,1
TCGA-HU-A4GF-01,0.0,0.33643174171447754,0
TCGA-HU-8604-01,1.0,0.4198133945465088,0
TCGA-VQ-AA69-01,1.0,0.5399551391601562,1
TCGA-IN-AB1V-01,1.0,0.5559189319610596,0
TCGA-VQ-A91U-01,0.0,0.37948766350746155,1
TCGA-VQ-A928-01,1.0,0.5791765451431274,1
TCGA-BR-8678-01,0.0,0.2308751940727234,0
TCGA-D7-6518-01,1.0,0.8629729747772217,1
TCGA-IN-A7NU-01,1.0,0.6754363179206848,1
TCGA-BR-8285-01,1.0,0.618096113204956,1
TCGA-VQ-A91Y-01,1.0,0.7030463218688965,1
TCGA-HU-8608-01,1.0,0.5755119323730469,1
TCGA-VQ-A8P8-01,0.0,0.39649295806884766,0
TCGA-VQ-A91W-01,1.0,0.495888352394104,1
TCGA-BR-6707-01,0.0,0.40099093317985535,0
TCGA-BR-6454-01,0.0,0.16897404193878174,0
TCGA-BR-8485-01,1.0,0.605164110660553,1
TCGA-HU-A4GN-01,0.0,0.36200883984565735,0
TCGA-KB-A93H-01,0.0,0.16584958136081696,0
TCGA-BR-8588-01,0.0,0.3850873112678528,0
TCGA-HU-A4H4-01,0.0,0.11500134319067001,0
TCGA-BR-A4IZ-01,1.0,0.5386586785316467,1
TCGA-BR-8363-01,1.0,0.44404125213623047,0
TCGA-CD-8525-01,1.0,0.7423441410064697,1
TCGA-KB-A6F5-01,1.0,0.6601515412330627,1
TCGA-BR-6705-01,1.0,0.7862868309020996,1
TCGA-BR-4279-01,1.0,0.46894025802612305,0
TCGA-HU-A4H5-01,0.0,0.10085320472717285,0
TCGA-RD-A8N5-01,1.0,0.8484585285186768,1
TCGA-HU-A4H0-01,0.0,0.3101884126663208,1
TCGA-HU-A4GH-01,0.0,0.06804677844047546,0
TCGA-R5-A805-01,1.0,0.5023589730262756,1
TCGA-BR-A4J9-01,1.0,0.4916459918022156,0
TCGA-BR-A4J1-01,1.0,0.690388560295105,1
TCGA-BR-6706-01,1.0,0.6330486536026001,1
TCGA-MX-A5UJ-01,1.0,0.4631796181201935,1
TCGA-BR-4368-01,0.0,0.3302338123321533,1
TCGA-BR-8081-01,1.0,0.4787001311779022,0
TCGA-BR-6456-01,0.0,0.2103351652622223,0
TCGA-BR-A4J6-01,0.0,0.3667985498905182,0
TCGA-HU-A4GC-01,1.0,0.8303830623626709,1
TCGA-D7-A6F0-01,0.0,0.10000747442245483,0
TCGA-D7-A4YT-01,1.0,0.696690559387207,1
TCGA-D7-A74A-01,1.0,0.6658424139022827,1
TCGA-BR-8368-01,0.0,0.39483463764190674,0
TCGA-D7-A4YY-01,1.0,0.7946921586990356,1
TCGA-BR-8297-01,1.0,0.8692458868026733,1
TCGA-FP-7916-01,1.0,0.610418438911438,1
TCGA-R5-A7ZR-01,1.0,0.7501282095909119,1
TCGA-KB-A93G-01,1.0,0.48852482438087463,0
TCGA-BR-8682-01,1.0,0.5621052980422974,0
TCGA-D7-A748-01,0.0,0.4029359221458435,1
TCGA-D7-6818-01,0.0,0.29067644476890564,1
TCGA-BR-8680-01,1.0,0.660430371761322,1
TCGA-HU-8610-01,0.0,0.27688419818878174,0
TCGA-HU-A4GT-01,0.0,0.3345707654953003,0
TCGA-CG-5720-01,0.0,0.407049298286438,0
TCGA-VQ-A91S-01,1.0,0.6379930973052979,1
TCGA-VQ-A91D-01,1.0,0.6323329210281372,1
TCGA-IN-A6RO-01,0.0,0.3646682798862457,0
TCGA-IN-8663-01,0.0,0.3379284739494324,0
TCGA-F1-6875-01,0.0,0.349376380443573,0
TCGA-D7-A74B-01,1.0,0.4666019082069397,1
TCGA-CD-5798-01,1.0,0.4753541946411133,0
TCGA-VQ-A8PS-01,1.0,0.595048725605011,1
TCGA-D7-A6EX-01,1.0,0.720428466796875,1
TCGA-CG-4462-01,1.0,0.6050769090652466,1
TCGA-VQ-AA64-01,1.0,0.8920252323150635,1
TCGA-BR-A4J8-01,1.0,0.8101475238800049,1
TCGA-VQ-A8DL-01,0.0,0.39415842294692993,0
TCGA-BR-8486-01,0.0,0.2638445496559143,0
TCGA-D7-5578-01,1.0,0.901540994644165,1
TCGA-BR-A4J2-01,1.0,0.4493047595024109,0
TCGA-CG-5724-01,1.0,0.8905847072601318,1
TCGA-R5-A7ZF-01,1.0,0.7178500294685364,1
TCGA-BR-8677-01,1.0,0.5265904664993286,1
TCGA-D7-6525-01,1.0,0.756340503692627,1
TCGA-VQ-A8P3-01,1.0,0.7326692342758179,1
TCGA-HF-7136-01,1.0,0.5025014281272888,1
TCGA-BR-8483-01,0.0,0.31386083364486694,1
TCGA-CD-8527-01,0.0,0.2974316477775574,0
TCGA-VQ-A91Z-01,1.0,0.7045947313308716,1
TCGA-BR-8289-01,1.0,0.6358109712600708,1
TCGA-CD-8524-01,1.0,0.5047179460525513,0
TCGA-CG-4301-01,1.0,0.7470654845237732,1
